"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2017-18,22,MIN,NBA,C,5.0,5.0,170.0,0.467,9.4,0.817,0.4,0.267,0.083,0.067,0.183,0.51,0.583,0.5,0.4,0.25,0.273,0.72,1.0,0.067,4.0,0.273,0.0,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,MIN,NBA,C,6.0,6.0,222.0,0.488,11.5,0.725,0.375,0.2,0.063,0.088,0.275,0.5,0.567,0.313,0.6,0.571,0.455,0.69,0.8,0.075,6.0,0.045,0.0,1.0,0.0,
2022-23,27,MIN,NBA,PF,5.0,5.0,180.0,0.457,12.8,0.657,0.186,0.371,0.043,0.057,0.343,0.565,0.769,0.615,0.0,0.0,0.25,0.731,1.0,0.029,2.0,0.125,0.333,0.0,0.0,
2023-24,28,MIN,NBA,PF,16.0,16.0,522.0,0.466,12.9,0.642,0.254,0.289,0.073,0.026,0.358,0.523,0.627,0.478,0.353,0.5,0.361,0.654,1.0,0.034,5.0,0.229,0.368,1.0,0.0,
2024-25,29,NYK,NBA,C,18.0,18.0,639.0,0.488,11.6,0.74,0.263,0.337,0.074,0.067,0.26,0.536,0.733,0.427,0.381,0.474,0.351,0.54,0.885,0.046,13.0,0.068,0.6,1.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,50.0,50.0,1733.0,0.476,11.7,0.706,0.276,0.304,0.07,0.055,0.294,0.528,0.662,0.462,0.373,0.425,0.35,0.624,0.933,0.045,30.0,0.145,0.355,4.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2842.0,0.476,11.7,0.706,0.276,0.304,0.07,0.055,0.294,0.528,0.662,0.462,0.373,0.425,0.35,0.624,0.933,0.045,49.0,0.145,0.355,7.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),,32.0,32.0,1094.0,0.468,11.7,0.683,0.285,0.283,0.068,0.048,0.317,0.523,0.619,0.488,0.367,0.381,0.35,0.684,0.959,0.045,17.0,0.186,0.308,3.0,0.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,18.0,18.0,639.0,0.488,11.6,0.74,0.263,0.337,0.074,0.067,0.26,0.536,0.733,0.427,0.381,0.474,0.351,0.54,0.885,0.046,13.0,0.068,0.6,1.0,0.0,
